CustomerID,FirstPurchase,LastPurchase,Frequency,Monetary,TotalItems,UniqueProducts,Recency,TenureDays,AvgOrderValue,ItemsPerOrder,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster,ClusterName
17928,2011-04-07 18:03:00,2011-10-25 13:52:00,2,212.54,140,23,45,201,106.27,70.0,3,3,1,7,Hibernating,2,Hibernating
17929,2011-02-04 11:40:00,2011-11-28 16:01:00,4,843.0,108,4,11,298,210.75,27.0,4,3,3,10,Hibernating,1,Core Growth
17930,2011-04-14 15:46:00,2011-11-04 10:23:00,5,1740.48,1594,26,36,204,348.096,318.8,3,4,4,11,Loyal Customers,1,Core Growth
17931,2011-03-29 12:31:00,2011-07-28 18:33:00,2,408.36,249,63,134,122,204.18,124.5,2,3,2,7,At Risk,2,Hibernating
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,3,1331.57,789,84,29,183,443.8566666666666,263.0,3,3,3,9,Hibernating,1,Core Growth
17934,2011-10-12 10:50:00,2011-10-19 11:16:00,2,704.25,478,21,52,8,352.125,239.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
17935,2011-07-21 11:23:00,2011-07-24 13:18:00,2,145.79,82,28,138,4,72.895,41.0,2,3,1,6,At Risk,2,Hibernating
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,1,389.84,262,68,5,1,389.84,262.0,4,2,2,8,Promising,1,Core Growth
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,7,4301.22,1754,19,9,354,614.46,250.57142857142858,4,4,4,12,Champions,3,Champions
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,1,99.14,40,12,160,1,99.14,40.0,1,2,1,4,Hibernating,2,Hibernating
17940,2011-02-10 09:29:00,2011-10-21 13:27:00,10,4106.4400000000005,9755,6,49,254,410.64400000000006,975.5,3,4,4,11,Loyal Customers,3,Champions
17941,2011-08-01 08:30:00,2011-08-01 08:30:00,1,304.56,252,2,131,1,304.56,252.0,2,2,1,5,Hibernating,0,Big-Ticket Occasionals
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,1,77.50000000000001,38,2,8,1,77.50000000000001,38.0,4,2,1,7,Promising,2,Hibernating
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,2,149.57999999999998,75,18,233,27,74.78999999999999,37.5,1,3,1,5,At Risk,2,Hibernating
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,1,176.68,168,9,37,1,176.68,168.0,3,2,1,6,Promising,2,Hibernating
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,358.56000000000006,144,1,147,1,358.56000000000006,144.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
17949,2010-12-03 13:12:00,2011-12-08 18:46:00,45,58510.48,30546,29,1,371,1300.232888888889,678.8,4,4,4,12,Champions,3,Champions
17950,2010-12-09 15:16:00,2011-09-28 15:18:00,3,482.2,366,63,72,294,160.73333333333332,122.0,2,3,2,7,At Risk,1,Core Growth
17951,2010-12-01 12:40:00,2011-10-31 12:30:00,3,1008.5400000000001,616,18,40,334,336.18,205.33333333333334,3,3,3,9,Hibernating,1,Core Growth
17954,2010-12-03 14:18:00,2011-12-04 14:15:00,12,2332.72,2234,326,5,366,194.39333333333332,186.16666666666666,4,4,4,12,Champions,3,Champions
17955,2011-05-04 12:29:00,2011-05-25 12:00:00,4,557.3,273,14,199,21,139.325,68.25,1,3,2,6,At Risk,2,Hibernating
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,12.75,1,1,249,1,12.75,1.0,1,2,1,4,Hibernating,2,Hibernating
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,1,111.68,287,31,66,1,111.68,287.0,2,2,1,5,Hibernating,2,Hibernating
17958,2011-08-15 12:19:00,2011-08-15 12:19:00,1,508.4599999999999,84,7,117,1,508.4599999999999,84.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
17960,2011-06-21 14:15:00,2011-06-21 14:15:00,1,73.78,41,26,171,1,73.78,41.0,1,2,1,4,Hibernating,2,Hibernating
17961,2010-12-02 19:18:00,2011-11-18 16:55:00,39,1296.44,560,211,21,351,33.242051282051285,14.35897435897436,3,4,3,10,Loyal Customers,1,Core Growth
17962,2011-07-20 14:16:00,2011-07-20 14:16:00,1,102.83,128,33,142,1,102.83,128.0,1,2,1,4,Hibernating,2,Hibernating
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,2,471.7,301,84,32,341,235.85,150.5,3,3,2,8,Hibernating,1,Core Growth
17965,2010-12-05 15:54:00,2011-11-02 09:31:00,14,2622.57,1556,274,38,332,187.32642857142858,111.14285714285714,3,4,4,11,Loyal Customers,3,Champions
17966,2011-03-23 17:25:00,2011-11-02 10:26:00,5,1098.43,2571,53,38,224,219.686,514.2,3,4,3,10,Loyal Customers,1,Core Growth
17967,2010-12-03 11:19:00,2010-12-03 11:19:00,1,123.07,80,41,372,1,123.07,80.0,1,2,1,4,Hibernating,2,Hibernating
17968,2010-12-01 12:23:00,2010-12-01 12:23:00,1,277.35,160,74,374,1,277.35,160.0,1,2,1,4,Hibernating,2,Hibernating
17969,2010-12-13 15:34:00,2011-06-26 13:00:00,2,228.2,152,14,166,195,114.1,76.0,1,3,1,5,At Risk,2,Hibernating
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,1,582.59,525,27,211,1,582.59,525.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,1,136.04,37,30,242,1,136.04,37.0,1,2,1,4,Hibernating,2,Hibernating
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,1,337.04,176,15,52,1,337.04,176.0,2,2,2,6,Hibernating,0,Big-Ticket Occasionals
17974,2011-05-04 11:50:00,2011-11-15 11:37:00,3,740.79,519,143,25,195,246.92999999999998,173.0,3,3,3,9,Hibernating,1,Core Growth
17975,2010-12-08 11:38:00,2011-11-24 13:27:00,13,4488.81,1568,189,15,352,345.29307692307697,120.61538461538461,4,4,4,12,Champions,3,Champions
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,1,353.19,106,56,372,1,353.19,106.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
17977,2011-11-10 13:28:00,2011-11-10 13:28:00,1,288.14,342,19,29,1,288.14,342.0,3,2,1,6,Promising,0,Big-Ticket Occasionals
17978,2010-12-09 14:05:00,2010-12-09 14:05:00,1,300.91999999999996,499,12,365,1,300.91999999999996,499.0,1,2,1,4,Hibernating,0,Big-Ticket Occasionals
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,4,757.71,397,116,36,225,189.4275,99.25,3,3,3,9,Hibernating,1,Core Growth
17980,2010-12-15 15:50:00,2011-06-27 12:01:00,3,811.45,682,23,166,194,270.48333333333335,227.33333333333334,1,3,3,7,At Risk,0,Big-Ticket Occasionals
17984,2011-07-17 15:59:00,2011-07-17 15:59:00,1,152.68,98,48,145,1,152.68,98.0,1,2,1,4,Hibernating,2,Hibernating
17985,2011-11-17 14:24:00,2011-11-17 14:24:00,1,634.95,183,20,22,1,634.95,183.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
17986,2011-10-14 14:22:00,2011-10-14 14:22:00,1,20.8,10,1,56,1,20.8,10.0,2,2,1,5,Hibernating,2,Hibernating
17987,2011-06-07 14:22:00,2011-06-07 14:22:00,1,198.57,261,13,185,1,198.57,261.0,1,2,1,4,Hibernating,2,Hibernating
17988,2011-01-17 11:59:00,2011-11-28 11:00:00,7,201.12,43,37,12,315,28.731428571428573,6.142857142857143,4,4,1,9,Hibernating,2,Hibernating
17990,2010-12-13 12:10:00,2011-04-17 11:44:00,3,630.84,414,27,237,125,210.28,138.0,1,3,2,6,At Risk,0,Big-Ticket Occasionals
17991,2011-04-27 16:39:00,2011-04-28 15:58:00,2,93.35,25,4,225,1,46.675,12.5,1,3,1,5,At Risk,2,Hibernating
17994,2011-02-22 11:02:00,2011-08-10 11:41:00,4,678.49,497,63,122,170,169.6225,124.25,2,3,3,8,At Risk,1,Core Growth
17995,2011-03-03 12:30:00,2011-03-03 12:30:00,1,76.1,133,2,282,1,76.1,133.0,1,2,1,4,Hibernating,2,Hibernating
17997,2011-06-28 17:28:00,2011-09-26 16:13:00,8,1970.6699999999998,2298,133,74,90,246.33374999999998,287.25,2,4,4,10,Loyal Customers,3,Champions
17999,2010-12-08 15:17:00,2011-11-02 15:56:00,2,382.06,221,87,37,330,191.03,110.5,3,3,2,8,Hibernating,1,Core Growth
18001,2011-09-14 11:21:00,2011-11-27 16:02:00,2,417.23,363,56,12,75,208.615,181.5,4,3,2,9,Hibernating,1,Core Growth
18004,2010-12-12 13:47:00,2010-12-12 13:47:00,1,169.47,78,32,362,1,169.47,78.0,1,2,1,4,Hibernating,2,Hibernating
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,2,249.72,93,52,4,44,124.86,46.5,4,3,1,8,Hibernating,1,Core Growth
18006,2011-11-16 16:52:00,2011-11-16 16:52:00,1,444.68,220,21,23,1,444.68,220.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
18008,2011-01-25 12:26:00,2011-09-30 15:17:00,9,2116.19,1581,24,70,249,235.13222222222223,175.66666666666666,2,4,4,10,Loyal Customers,3,Champions
18009,2011-04-18 13:36:00,2011-04-18 13:36:00,1,257.34,126,31,235,1,257.34,126.0,1,2,1,4,Hibernating,2,Hibernating
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,1,174.8,60,14,257,1,174.8,60.0,1,2,1,4,Hibernating,2,Hibernating
18011,2010-12-01 17:35:00,2010-12-01 17:35:00,1,102.78999999999999,71,28,373,1,102.78999999999999,71.0,1,2,1,4,Hibernating,2,Hibernating
18013,2011-07-07 14:08:00,2011-07-07 14:11:00,2,187.29,285,31,155,1,93.645,142.5,1,3,1,5,At Risk,2,Hibernating
18014,2011-11-11 15:28:00,2011-11-11 15:28:00,1,166.42,68,29,28,1,166.42,68.0,3,2,1,6,Promising,2,Hibernating
18015,2011-12-05 14:49:00,2011-12-05 14:49:00,1,120.03,157,46,4,1,120.03,157.0,4,2,1,7,Promising,2,Hibernating
18016,2010-12-10 17:14:00,2011-11-07 13:25:00,5,1483.56,1029,90,32,332,296.712,205.8,3,4,3,10,Loyal Customers,1,Core Growth
18017,2011-02-02 13:57:00,2011-09-19 16:15:00,3,523.0,300,1,81,230,174.33333333333334,100.0,2,3,2,7,At Risk,1,Core Growth
18018,2011-05-24 13:22:00,2011-08-23 17:37:00,2,122.14,55,29,108,92,61.07,27.5,2,3,1,6,At Risk,2,Hibernating
18019,2011-10-19 12:10:00,2011-10-19 12:10:00,1,38.45,7,5,52,1,38.45,7.0,2,2,1,5,Hibernating,2,Hibernating
18022,2011-11-04 12:45:00,2011-11-04 12:45:00,1,668.11,736,141,36,1,668.11,736.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
18024,2011-07-10 12:28:00,2011-07-10 12:40:00,2,389.78,184,21,153,1,194.89,92.0,1,3,2,6,At Risk,2,Hibernating
18027,2011-09-02 10:38:00,2011-09-02 10:38:00,1,115.31,78,21,99,1,115.31,78.0,2,2,1,5,Hibernating,2,Hibernating
18030,2011-10-28 13:55:00,2011-12-05 16:37:00,2,230.64999999999998,67,8,4,39,115.32499999999999,33.5,4,3,1,8,Hibernating,1,Core Growth
18032,2011-01-09 15:32:00,2011-01-09 15:32:00,1,73.5,42,5,334,1,73.5,42.0,1,2,1,4,Hibernating,2,Hibernating
18033,2011-10-05 17:28:00,2011-10-05 17:28:00,1,97.97,253,32,65,1,97.97,253.0,2,2,1,5,Hibernating,2,Hibernating
18034,2011-11-18 12:08:00,2011-11-18 12:22:00,2,422.88,561,99,22,1,211.44,280.5,3,3,2,8,Hibernating,1,Core Growth
18035,2011-10-27 17:48:00,2011-11-04 12:39:00,3,730.4,611,44,36,8,243.46666666666667,203.66666666666666,3,3,3,9,Hibernating,1,Core Growth
18036,2011-04-08 11:26:00,2011-11-07 14:40:00,3,405.62,234,77,32,214,135.20666666666668,78.0,3,3,2,8,Hibernating,1,Core Growth
18037,2010-12-12 16:20:00,2011-07-08 13:39:00,6,70.02,20,19,154,208,11.67,3.3333333333333335,1,4,1,6,At Risk,2,Hibernating
18040,2011-04-08 08:27:00,2011-11-20 14:20:00,2,357.20000000000005,148,18,19,227,178.60000000000002,74.0,3,3,2,8,Hibernating,1,Core Growth
18041,2010-12-02 11:21:00,2011-11-28 11:39:00,21,4183.39,3819,285,12,362,199.20904761904762,181.85714285714286,4,4,4,12,Champions,3,Champions
18042,2011-10-17 11:49:00,2011-10-17 11:49:00,1,165.04999999999998,33,7,54,1,165.04999999999998,33.0,2,2,1,5,Hibernating,2,Hibernating
18043,2010-12-08 12:35:00,2011-11-15 12:48:00,3,559.51,282,106,25,343,186.50333333333333,94.0,3,3,2,8,Hibernating,1,Core Growth
18044,2010-12-14 12:25:00,2011-12-05 14:26:00,10,2088.6,1033,88,4,357,208.85999999999999,103.3,4,4,4,12,Champions,3,Champions
18045,2011-10-25 13:07:00,2011-10-25 13:07:00,1,189.4,142,43,45,1,189.4,142.0,3,2,1,6,Promising,2,Hibernating
18048,2011-05-20 14:54:00,2011-05-20 14:58:00,2,172.29000000000002,127,6,203,1,86.14500000000001,63.5,1,3,1,5,At Risk,2,Hibernating
18050,2010-12-15 14:25:00,2010-12-15 14:25:00,1,74.4,40,5,359,1,74.4,40.0,1,2,1,4,Hibernating,2,Hibernating
18053,2011-09-30 09:05:00,2011-09-30 09:05:00,1,300.02,302,20,71,1,300.02,302.0,2,2,1,5,Hibernating,0,Big-Ticket Occasionals
18055,2010-12-05 10:52:00,2011-12-02 14:25:00,10,6784.1900000000005,2455,223,7,363,678.4190000000001,245.5,4,4,4,12,Champions,3,Champions
18056,2011-02-24 14:27:00,2011-02-24 14:27:00,1,363.65,211,19,288,1,363.65,211.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
18058,2011-11-30 08:38:00,2011-11-30 08:38:00,1,170.16,88,3,10,1,170.16,88.0,4,2,1,7,Promising,2,Hibernating
18059,2011-10-03 09:30:00,2011-11-16 16:49:00,3,306.46,258,17,23,45,102.15333333333332,86.0,3,3,1,7,Hibernating,1,Core Growth
18061,2010-12-08 13:03:00,2011-11-18 11:20:00,10,2119.41,955,18,22,345,211.94099999999997,95.5,3,4,4,11,Loyal Customers,3,Champions
18062,2011-01-06 10:03:00,2011-06-19 14:47:00,3,720.52,396,23,173,165,240.17333333333332,132.0,1,3,3,7,At Risk,0,Big-Ticket Occasionals
18064,2011-04-18 15:08:00,2011-07-29 16:39:00,2,814.0,384,7,133,103,407.0,192.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
18065,2010-12-10 12:44:00,2011-12-04 10:30:00,14,2392.83,1027,110,6,359,170.91642857142855,73.35714285714286,4,4,4,12,Champions,3,Champions
18066,2011-09-25 15:30:00,2011-09-25 15:30:00,1,318.0,108,10,75,1,318.0,108.0,2,2,2,6,Hibernating,2,Hibernating
18067,2011-10-30 15:58:00,2011-10-30 15:58:00,1,396.33,189,36,40,1,396.33,189.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
18068,2011-02-23 14:50:00,2011-02-23 14:50:00,1,101.69999999999999,6,1,289,1,101.69999999999999,6.0,1,2,1,4,Hibernating,2,Hibernating
18069,2011-01-16 15:50:00,2011-11-13 16:03:00,5,2036.67,1311,334,26,302,407.334,262.2,3,4,4,11,Loyal Customers,3,Champions
18071,2010-12-09 10:33:00,2011-03-27 11:59:00,2,453.0,260,23,258,109,226.5,130.0,1,3,2,6,At Risk,0,Big-Ticket Occasionals
18072,2011-06-07 10:44:00,2011-06-07 10:44:00,1,247.44,288,18,186,1,247.44,288.0,1,2,1,4,Hibernating,2,Hibernating
18073,2011-05-26 19:38:00,2011-08-17 14:02:00,12,3877.5200000000004,3108,23,114,83,323.1266666666667,259.0,2,4,4,10,Loyal Customers,3,Champions
18074,2010-12-01 09:53:00,2010-12-01 09:53:00,1,489.6,190,13,374,1,489.6,190.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
18075,2010-12-14 10:48:00,2011-11-16 15:21:00,10,2611.75,1464,97,23,338,261.175,146.4,3,4,4,11,Loyal Customers,3,Champions
18077,2010-12-08 10:21:00,2011-12-01 13:32:00,11,2633.0099999999998,1878,101,8,359,239.36454545454544,170.72727272727272,4,4,4,12,Champions,3,Champions
18078,2011-03-25 15:08:00,2011-05-06 14:32:00,2,336.13,145,27,217,42,168.065,72.5,1,3,2,6,At Risk,2,Hibernating
18079,2011-04-15 12:14:00,2011-10-25 15:27:00,4,3651.97,7432,99,45,194,912.9925,1858.0,3,3,4,10,Big Spenders,3,Champions
18080,2011-04-11 10:10:00,2011-11-21 08:02:00,2,1231.5,642,2,19,224,615.75,321.0,3,3,3,9,Hibernating,0,Big-Ticket Occasionals
18081,2011-07-29 11:56:00,2011-11-03 16:30:00,3,343.45,195,14,36,98,114.48333333333333,65.0,3,3,2,8,Hibernating,1,Core Growth
18082,2011-11-14 12:45:00,2011-11-14 12:45:00,1,703.37,621,62,26,1,703.37,621.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
18084,2011-11-23 13:57:00,2011-11-23 13:57:00,1,90.47999999999999,312,1,16,1,90.47999999999999,312.0,4,2,1,7,Promising,2,Hibernating
18085,2010-12-01 12:08:00,2011-01-13 15:17:00,2,689.95,265,25,330,44,344.975,132.5,1,3,3,7,At Risk,0,Big-Ticket Occasionals
18086,2011-03-10 13:34:00,2011-03-10 13:34:00,1,101.34,106,7,274,1,101.34,106.0,1,2,1,4,Hibernating,2,Hibernating
18087,2011-02-22 10:43:00,2011-09-02 15:12:00,2,4055.7199999999993,3907,2,98,193,2027.8599999999997,1953.5,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
18088,2011-10-09 13:41:00,2011-10-09 13:41:00,1,167.67000000000002,109,35,61,1,167.67000000000002,109.0,2,2,1,5,Hibernating,2,Hibernating
18092,2010-12-09 10:00:00,2011-12-07 13:14:00,11,9068.26,4252,28,2,364,824.3872727272727,386.54545454545456,4,4,4,12,Champions,3,Champions
18093,2011-02-10 12:15:00,2011-09-07 15:43:00,4,2106.52,1392,31,93,210,526.63,348.0,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
18094,2011-02-21 08:50:00,2011-09-19 09:28:00,7,3017.3,2518,39,82,211,431.04285714285714,359.7142857142857,2,4,4,10,Loyal Customers,3,Champions
18095,2011-01-11 12:37:00,2011-01-31 12:50:00,2,580.0500000000001,419,20,313,21,290.02500000000003,209.5,1,3,2,6,At Risk,0,Big-Ticket Occasionals
18096,2011-10-07 11:55:00,2011-11-28 12:44:00,3,911.15,825,157,12,53,303.71666666666664,275.0,4,3,3,10,Hibernating,1,Core Growth
18097,2010-12-20 14:49:00,2011-12-02 11:16:00,6,2697.8,1686,65,8,347,449.6333333333334,281.0,4,4,4,12,Champions,3,Champions
18099,2011-08-04 15:52:00,2011-08-04 15:52:00,1,168.31,149,19,127,1,168.31,149.0,2,2,1,5,Hibernating,2,Hibernating
18101,2011-07-19 13:05:00,2011-11-28 13:37:00,2,223.65,88,37,11,133,111.825,44.0,4,3,1,8,Hibernating,2,Hibernating
18102,2010-12-07 16:42:00,2011-12-09 11:50:00,60,259657.3,64124,150,1,367,4327.621666666667,1068.7333333333333,4,4,4,12,Champions,3,Champions
18104,2011-11-02 14:07:00,2011-11-02 14:07:00,1,754.64,362,38,37,1,754.64,362.0,3,2,3,8,Promising,0,Big-Ticket Occasionals
18105,2011-11-02 12:04:00,2011-11-02 12:04:00,1,113.48000000000002,46,18,38,1,113.48000000000002,46.0,3,2,1,6,Promising,2,Hibernating
18106,2011-01-14 12:23:00,2011-01-14 12:23:00,1,430.7,128,33,330,1,430.7,128.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
18108,2011-03-30 13:56:00,2011-03-30 13:56:00,1,271.0,84,17,254,1,271.0,84.0,1,2,1,4,Hibernating,2,Hibernating
18109,2010-12-05 10:58:00,2011-12-08 11:36:00,26,8052.97,4237,119,2,369,309.7296153846154,162.96153846153845,4,4,4,12,Champions,3,Champions
18110,2011-11-20 12:34:00,2011-11-20 12:34:00,1,236.3,86,33,20,1,236.3,86.0,3,2,1,6,Promising,2,Hibernating
18112,2011-06-26 13:56:00,2011-11-27 14:43:00,2,352.69,255,26,12,155,176.345,127.5,4,3,2,9,Hibernating,1,Core Growth
18113,2010-12-06 12:31:00,2010-12-06 12:31:00,1,76.32000000000001,72,1,369,1,76.32000000000001,72.0,1,2,1,4,Hibernating,2,Hibernating
18114,2011-02-22 13:20:00,2011-02-22 13:20:00,1,220.1,55,28,290,1,220.1,55.0,1,2,1,4,Hibernating,2,Hibernating
18116,2010-12-10 12:14:00,2011-10-03 11:00:00,8,1418.03,848,230,68,297,177.25375,106.0,2,4,3,9,Loyal Customers,1,Core Growth
18117,2011-11-14 12:47:00,2011-11-14 12:47:00,1,320.72,618,68,26,1,320.72,618.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
18118,2010-12-05 12:13:00,2011-11-29 11:32:00,26,5653.82,2882,424,11,359,217.45461538461538,110.84615384615384,4,4,4,12,Champions,3,Champions
18119,2010-12-07 11:59:00,2010-12-07 11:59:00,1,181.12,125,29,368,1,181.12,125.0,1,2,1,4,Hibernating,2,Hibernating
18120,2011-05-09 13:45:00,2011-05-09 13:45:00,1,111.15,31,17,214,1,111.15,31.0,1,2,1,4,Hibernating,2,Hibernating
18121,2011-07-08 12:14:00,2011-07-13 12:53:00,2,673.1,450,28,149,6,336.55,225.0,1,3,2,6,At Risk,0,Big-Ticket Occasionals
18122,2011-07-12 11:37:00,2011-12-01 13:08:00,6,1826.21,1234,239,8,143,304.36833333333334,205.66666666666666,4,4,4,12,Champions,3,Champions
18123,2011-11-08 13:31:00,2011-11-15 14:23:00,2,589.4399999999999,594,31,24,8,294.71999999999997,297.0,3,3,2,8,Hibernating,1,Core Growth
18125,2011-01-27 15:02:00,2011-11-10 12:29:00,4,1142.99,804,164,30,287,285.7475,201.0,3,3,3,9,Hibernating,1,Core Growth
18126,2011-10-10 12:19:00,2011-10-10 12:19:00,1,206.82999999999998,144,52,61,1,206.82999999999998,144.0,2,2,1,5,Hibernating,2,Hibernating
18127,2011-07-29 10:06:00,2011-11-20 14:05:00,3,348.73,188,41,19,115,116.24333333333334,62.666666666666664,3,3,2,8,Hibernating,1,Core Growth
18129,2011-04-10 14:16:00,2011-04-10 14:16:00,1,112.55000000000001,48,13,243,1,112.55000000000001,48.0,1,2,1,4,Hibernating,2,Hibernating
18130,2011-10-13 15:58:00,2011-11-24 14:40:00,3,1059.39,824,58,15,42,353.13000000000005,274.6666666666667,4,3,3,10,Hibernating,1,Core Growth
18133,2011-05-11 14:14:00,2011-05-11 14:14:00,1,931.4999999999999,1350,1,212,1,931.4999999999999,1350.0,1,2,3,6,At Risk,0,Big-Ticket Occasionals
18135,2011-06-02 14:04:00,2011-11-10 19:32:00,5,681.9100000000001,349,11,29,162,136.382,69.8,3,4,3,10,Loyal Customers,1,Core Growth
18136,2011-01-24 12:08:00,2011-10-07 15:40:00,3,784.33,379,34,63,257,261.4433333333333,126.33333333333333,2,3,3,8,At Risk,1,Core Growth
18138,2011-02-17 14:51:00,2011-02-17 14:51:00,1,152.65,38,8,295,1,152.65,38.0,1,2,1,4,Hibernating,2,Hibernating
18139,2011-11-21 14:06:00,2011-11-22 10:44:00,6,8438.34,5557,35,18,1,1406.39,926.1666666666666,3,4,4,11,Loyal Customers,3,Champions
18142,2011-05-08 12:31:00,2011-07-05 13:19:00,2,1019.52,1276,9,157,59,509.76,638.0,1,3,3,7,At Risk,0,Big-Ticket Occasionals
18143,2011-07-21 10:44:00,2011-08-15 12:07:00,2,1000.16,570,59,117,26,500.08,285.0,2,3,3,8,At Risk,0,Big-Ticket Occasionals
18144,2010-12-01 13:45:00,2011-12-02 12:46:00,12,2888.75,1343,27,8,366,240.72916666666666,111.91666666666667,4,4,4,12,Champions,3,Champions
18145,2011-01-31 12:10:00,2011-11-27 11:22:00,4,2861.55,2625,174,13,300,715.3875,656.25,4,3,4,11,Big Spenders,3,Champions
18146,2011-05-03 16:35:00,2011-07-22 12:08:00,2,160.35000000000002,153,10,141,80,80.17500000000001,76.5,2,3,1,6,At Risk,2,Hibernating
18147,2011-08-23 12:22:00,2011-10-25 11:46:00,2,179.33999999999997,203,7,46,63,89.66999999999999,101.5,3,3,1,7,Hibernating,2,Hibernating
18149,2011-03-11 12:44:00,2011-10-20 12:04:00,3,612.0799999999999,310,11,51,223,204.02666666666664,103.33333333333333,2,3,2,7,At Risk,1,Core Growth
18150,2011-05-22 10:47:00,2011-11-07 16:49:00,3,566.58,332,29,32,170,188.86,110.66666666666667,3,3,2,8,Hibernating,1,Core Growth
18151,2011-02-23 08:29:00,2011-07-28 11:35:00,2,653.35,355,38,135,156,326.675,177.5,2,3,2,7,At Risk,0,Big-Ticket Occasionals
18154,2011-10-27 10:40:00,2011-12-06 16:41:00,2,399.19,255,15,3,41,199.595,127.5,4,3,2,9,Hibernating,1,Core Growth
18155,2011-02-21 10:36:00,2011-09-25 13:32:00,3,371.62,266,19,75,217,123.87333333333333,88.66666666666667,2,3,2,7,At Risk,2,Hibernating
18156,2010-12-05 12:29:00,2011-11-27 12:24:00,2,734.94,301,100,13,357,367.47,150.5,4,3,3,10,Hibernating,1,Core Growth
18158,2011-09-12 09:03:00,2011-11-30 16:19:00,2,453.4,354,24,9,80,226.7,177.0,4,3,2,9,Hibernating,1,Core Growth
18159,2011-02-11 14:26:00,2011-02-11 14:26:00,1,530.15,139,23,301,1,530.15,139.0,1,2,2,5,Hibernating,0,Big-Ticket Occasionals
18160,2011-05-23 13:41:00,2011-10-13 15:50:00,2,638.0600000000001,294,37,57,144,319.03000000000003,147.0,2,3,2,7,At Risk,0,Big-Ticket Occasionals
18161,2011-01-24 11:56:00,2011-11-24 16:40:00,5,1618.69,812,49,15,305,323.738,162.4,4,4,3,11,Loyal Customers,1,Core Growth
18164,2011-11-02 12:56:00,2011-11-02 12:56:00,1,399.65000000000003,184,24,37,1,399.65000000000003,184.0,3,2,2,7,Promising,0,Big-Ticket Occasionals
18165,2011-06-15 13:23:00,2011-06-15 13:23:00,1,302.46000000000004,254,10,177,1,302.46000000000004,254.0,1,2,1,4,Hibernating,0,Big-Ticket Occasionals
18167,2011-08-26 11:40:00,2011-11-16 15:56:00,3,1384.8600000000001,382,24,23,83,461.62000000000006,127.33333333333333,3,3,3,9,Hibernating,1,Core Growth
18168,2010-12-02 18:08:00,2011-06-16 19:21:00,6,1169.94,594,97,176,197,194.99,99.0,1,4,3,8,At Risk,1,Core Growth
18169,2011-10-10 12:18:00,2011-10-10 12:18:00,1,202.65,61,9,61,1,202.65,61.0,2,2,1,5,Hibernating,2,Hibernating
18170,2011-05-06 15:13:00,2011-11-06 14:35:00,3,980.31,409,29,33,184,326.77,136.33333333333334,3,3,3,9,Hibernating,1,Core Growth
18171,2011-01-10 09:55:00,2011-10-12 09:13:00,5,1231.31,481,43,59,275,246.262,96.2,2,4,3,9,Loyal Customers,1,Core Growth
18172,2011-02-23 10:44:00,2011-11-25 11:12:00,20,7561.68,3184,100,15,276,378.084,159.2,4,4,4,12,Champions,3,Champions
18173,2011-03-10 11:56:00,2011-09-14 11:26:00,4,2106.84,1220,23,87,188,526.71,305.0,2,3,4,9,Big Spenders,0,Big-Ticket Occasionals
